"SpeciesAbv","Yrr","Quarter","FlagAbv","SumOfNumber","SumOfWeight","Lon","Lat"
"YFT",1970,3.00,"JPN",1514.00,,-97.50,-12.50
"YFT",1970,3.00,"JPN",127.00,,-97.50,-7.50
"YFT",1970,3.00,"JPN",8.00,,-97.50,-2.50
"YFT",1970,3.00,"JPN",3315.00,,-97.50,2.50
"YFT",1970,3.00,"JPN",372.00,,-97.50,7.50
"YFT",1970,3.00,"JPN",9.00,,-97.50,12.50
"YFT",1970,3.00,"JPN",3.00,,-97.50,17.50
"YFT",1970,3.00,"JPN",1.00,,-92.50,-32.50
"YFT",1970,3.00,"JPN",8.00,,-92.50,-27.50
"YFT",1970,3.00,"JPN",1.00,,-92.50,-22.50
"YFT",1970,3.00,"JPN",711.00,,-92.50,-17.50
"YFT",1970,3.00,"JPN",2753.00,,-92.50,-12.50
"YFT",1970,3.00,"JPN",15.00,,-92.50,-2.50
"YFT",1970,3.00,"JPN",2733.00,,-92.50,2.50
"YFT",1970,3.00,"JPN",68.00,,-92.50,7.50
"YFT",1970,3.00,"JPN",5.00,,-92.50,12.50
"YFT",1970,3.00,"JPN",1.00,,-92.50,17.50
"YFT",1970,3.00,"JPN",1.00,,-87.50,-27.50
"YFT",1970,3.00,"JPN",3.00,,-87.50,-22.50
"YFT",1970,3.00,"JPN",601.00,,-87.50,-17.50
"YFT",1970,3.00,"JPN",3917.00,,-87.50,-12.50
"YFT",1970,3.00,"JPN",32.00,,-87.50,-7.50
"YFT",1970,3.00,"JPN",47.00,,-87.50,-2.50
"YFT",1970,3.00,"JPN",1367.00,,-87.50,2.50
"YFT",1970,3.00,"JPN",16.00,,-87.50,7.50
"YFT",1970,3.00,"JPN",18.00,,-82.50,-22.50
"YFT",1970,3.00,"JPN",27.00,,-82.50,-17.50
"YFT",1970,3.00,"JPN",21.00,,-82.50,-12.50
"YFT",1970,3.00,"JPN",28.00,,-82.50,-2.50
"YFT",1970,3.00,"JPN",133.00,,-82.50,2.50
"YFT",1970,3.00,"JPN",2.00,,-77.50,2.50
"YFT",1970,3.00,"JPN",4.00,,-77.50,7.50
"YFT",1970,3.00,"TWN",156.00,4.46,-147.50,-27.50
"YFT",1970,3.00,"TWN",6.00,0.16,-147.50,-22.50
"YFT",1970,3.00,"TWN",4.00,0.12,-147.50,-17.50
"YFT",1970,3.00,"TWN",214.00,6.84,-147.50,-12.50
"YFT",1970,3.00,"TWN",94.00,2.67,-142.50,-27.50
"YFT",1970,3.00,"TWN",8.00,0.21,-142.50,-22.50
"YFT",1970,3.00,"TWN",4.00,0.12,-142.50,-17.50
"YFT",1970,3.00,"TWN",326.00,10.45,-142.50,-12.50
"YFT",1970,3.00,"TWN",15.00,0.48,-142.50,-7.50
"YFT",1970,3.00,"TWN",34.00,0.97,-137.50,-22.50
"YFT",1970,3.00,"TWN",69.00,2.19,-137.50,-17.50
"YFT",1970,3.00,"TWN",50.00,1.59,-137.50,-12.50
"YFT",1970,3.00,"TWN",113.00,3.60,-132.50,-17.50
"YFT",1970,3.00,"TWN",4.00,0.12,-127.50,-17.50
"YFT",1970,4.00,"JPN",10.00,,-147.50,-32.50
"YFT",1970,4.00,"JPN",374.00,,-147.50,-27.50
"YFT",1970,4.00,"JPN",69.00,,-147.50,-22.50
"YFT",1970,4.00,"JPN",177.00,,-147.50,-17.50
"YFT",1970,4.00,"JPN",199.00,,-147.50,-2.50
"YFT",1970,4.00,"JPN",44.00,,-147.50,2.50
"YFT",1970,4.00,"JPN",192.00,,-147.50,7.50
"YFT",1970,4.00,"JPN",78.00,,-147.50,12.50
"YFT",1970,4.00,"JPN",1210.00,,-147.50,17.50
"YFT",1970,4.00,"JPN",1429.00,,-147.50,22.50
"YFT",1970,4.00,"JPN",401.00,,-147.50,27.50
"YFT",1970,4.00,"JPN",1102.00,,-147.50,32.50
"YFT",1970,4.00,"JPN",286.00,,-142.50,-27.50
"YFT",1970,4.00,"JPN",124.00,,-142.50,-22.50
"YFT",1970,4.00,"JPN",7.00,,-142.50,-17.50
"YFT",1970,4.00,"JPN",73.00,,-142.50,-12.50
"YFT",1970,4.00,"JPN",139.00,,-142.50,-7.50
"YFT",1970,4.00,"JPN",71.00,,-142.50,-2.50
"YFT",1970,4.00,"JPN",123.00,,-142.50,2.50
"YFT",1970,4.00,"JPN",1686.00,,-142.50,7.50
"YFT",1970,4.00,"JPN",802.00,,-142.50,17.50
"YFT",1970,4.00,"JPN",1567.00,,-142.50,22.50
"YFT",1970,4.00,"JPN",603.00,,-142.50,27.50
"YFT",1970,4.00,"JPN",1369.00,,-142.50,32.50
"YFT",1970,4.00,"JPN",22.00,,-142.50,37.50
"YFT",1970,4.00,"JPN",15.00,,-137.50,-27.50
"YFT",1970,4.00,"JPN",70.00,,-137.50,-22.50
"YFT",1970,4.00,"JPN",83.00,,-137.50,-17.50
"YFT",1970,4.00,"JPN",33.00,,-137.50,-12.50
"YFT",1970,4.00,"JPN",49.00,,-137.50,-7.50
"YFT",1970,4.00,"JPN",98.00,,-137.50,-2.50
"YFT",1970,4.00,"JPN",399.00,,-137.50,2.50
"YFT",1970,4.00,"JPN",1550.00,,-137.50,7.50
"YFT",1970,4.00,"JPN",3.00,,-137.50,12.50
"YFT",1970,4.00,"JPN",538.00,,-137.50,17.50
"YFT",1970,4.00,"JPN",2078.00,,-137.50,22.50
"YFT",1970,4.00,"JPN",1904.00,,-137.50,27.50
"YFT",1970,4.00,"JPN",371.00,,-137.50,32.50
"YFT",1970,4.00,"JPN",13.00,,-132.50,-32.50
"YFT",1970,4.00,"JPN",59.00,,-132.50,-27.50
"YFT",1970,4.00,"JPN",240.00,,-132.50,-22.50
"YFT",1970,4.00,"JPN",17.00,,-132.50,-17.50
"YFT",1970,4.00,"JPN",54.00,,-132.50,-12.50
"YFT",1970,4.00,"JPN",97.00,,-132.50,-7.50
"YFT",1970,4.00,"JPN",188.00,,-132.50,-2.50
"YFT",1970,4.00,"JPN",196.00,,-132.50,2.50
"YFT",1970,4.00,"JPN",1023.00,,-132.50,7.50
"YFT",1970,4.00,"JPN",1016.00,,-132.50,17.50
"YFT",1970,4.00,"JPN",1713.00,,-132.50,22.50
"YFT",1970,4.00,"JPN",429.00,,-132.50,27.50
"YFT",1970,4.00,"JPN",772.00,,-132.50,32.50
"YFT",1970,4.00,"JPN",3.00,,-127.50,-37.50
"YFT",1970,4.00,"JPN",19.00,,-127.50,-32.50
"YFT",1970,4.00,"JPN",57.00,,-127.50,-27.50
"YFT",1970,4.00,"JPN",478.00,,-127.50,-22.50
"YFT",1970,4.00,"JPN",47.00,,-127.50,-17.50
"YFT",1970,4.00,"JPN",1002.00,,-127.50,-12.50
"YFT",1970,4.00,"JPN",361.00,,-127.50,-7.50
"YFT",1970,4.00,"JPN",157.00,,-127.50,-2.50
"YFT",1970,4.00,"JPN",97.00,,-127.50,2.50
"YFT",1970,4.00,"JPN",290.00,,-127.50,7.50
"YFT",1970,4.00,"JPN",1.00,,-127.50,17.50
"YFT",1970,4.00,"JPN",23.00,,-127.50,27.50
"YFT",1970,4.00,"JPN",21.00,,-127.50,32.50
"YFT",1970,4.00,"JPN",121.00,,-122.50,-27.50
"YFT",1970,4.00,"JPN",1279.00,,-122.50,-22.50
"YFT",1970,4.00,"JPN",146.00,,-122.50,-17.50
"YFT",1970,4.00,"JPN",915.00,,-122.50,-12.50
"YFT",1970,4.00,"JPN",683.00,,-122.50,-7.50
"YFT",1970,4.00,"JPN",26.00,,-122.50,-2.50
"YFT",1970,4.00,"JPN",116.00,,-122.50,2.50
"YFT",1970,4.00,"JPN",372.00,,-122.50,7.50
"YFT",1970,4.00,"JPN",2.00,,-122.50,12.50
"YFT",1970,4.00,"JPN",26.00,,-122.50,17.50
"YFT",1970,4.00,"JPN",1.00,,-117.50,-27.50
"YFT",1970,4.00,"JPN",3041.00,,-117.50,-22.50
"YFT",1970,4.00,"JPN",673.00,,-117.50,-17.50
"YFT",1970,4.00,"JPN",1007.00,,-117.50,-12.50
"YFT",1970,4.00,"JPN",867.00,,-117.50,-7.50
"YFT",1970,4.00,"JPN",30.00,,-117.50,-2.50
"YFT",1970,4.00,"JPN",67.00,,-117.50,2.50
"YFT",1970,4.00,"JPN",198.00,,-117.50,7.50
"YFT",1970,4.00,"JPN",259.00,,-117.50,17.50
"YFT",1970,4.00,"JPN",87.00,,-112.50,-27.50
"YFT",1970,4.00,"JPN",585.00,,-112.50,-22.50
"YFT",1970,4.00,"JPN",500.00,,-112.50,-17.50
"YFT",1970,4.00,"JPN",2340.00,,-112.50,-12.50
"YFT",1970,4.00,"JPN",837.00,,-112.50,-7.50
"YFT",1970,4.00,"JPN",75.00,,-112.50,-2.50
"YFT",1970,4.00,"JPN",221.00,,-112.50,2.50
"YFT",1970,4.00,"JPN",259.00,,-112.50,7.50
"YFT",1970,4.00,"JPN",4.00,,-112.50,12.50
"YFT",1970,4.00,"JPN",1321.00,,-112.50,17.50
"YFT",1970,4.00,"JPN",348.00,,-112.50,22.50
"YFT",1970,4.00,"JPN",23.00,,-112.50,27.50
"YFT",1970,4.00,"JPN",60.00,,-107.50,-27.50
"YFT",1970,4.00,"JPN",24.00,,-107.50,-22.50
"YFT",1970,4.00,"JPN",1028.00,,-107.50,-17.50
"YFT",1970,4.00,"JPN",3778.00,,-107.50,-12.50
"YFT",1970,4.00,"JPN",104.00,,-107.50,-7.50
"YFT",1970,4.00,"JPN",184.00,,-107.50,-2.50
"YFT",1970,4.00,"JPN",417.00,,-107.50,2.50
"YFT",1970,4.00,"JPN",83.00,,-107.50,7.50
"YFT",1970,4.00,"JPN",8.00,,-107.50,12.50
"YFT",1970,4.00,"JPN",31.00,,-107.50,17.50
"YFT",1970,4.00,"JPN",1219.00,,-107.50,22.50
"YFT",1970,4.00,"JPN",5.00,,-107.50,27.50
"YFT",1970,4.00,"JPN",232.00,,-102.50,-17.50
"YFT",1970,4.00,"JPN",1441.00,,-102.50,-12.50
"YFT",1970,4.00,"JPN",58.00,,-102.50,-7.50
"YFT",1970,4.00,"JPN",117.00,,-102.50,-2.50
"YFT",1970,4.00,"JPN",3736.00,,-102.50,2.50
"YFT",1970,4.00,"JPN",432.00,,-102.50,7.50
"YFT",1970,4.00,"JPN",7.00,,-102.50,12.50
"YFT",1970,4.00,"JPN",1.00,,-102.50,17.50
"YFT",1970,4.00,"JPN",168.00,,-97.50,-17.50
"YFT",1970,4.00,"JPN",703.00,,-97.50,-12.50
"YFT",1970,4.00,"JPN",8.00,,-97.50,-7.50
"YFT",1970,4.00,"JPN",117.00,,-97.50,-2.50
"YFT",1970,4.00,"JPN",2555.00,,-97.50,2.50
"YFT",1970,4.00,"JPN",131.00,,-97.50,7.50
"YFT",1970,4.00,"JPN",5.00,,-97.50,12.50
"YFT",1970,4.00,"JPN",19.00,,-97.50,17.50
"YFT",1970,4.00,"JPN",23.00,,-92.50,-22.50
"YFT",1970,4.00,"JPN",2022.00,,-92.50,-17.50
"YFT",1970,4.00,"JPN",3222.00,,-92.50,-12.50
"YFT",1970,4.00,"JPN",1.00,,-92.50,-2.50
"YFT",1970,4.00,"JPN",316.00,,-92.50,2.50
"YFT",1970,4.00,"JPN",5.00,,-92.50,12.50
"YFT",1970,4.00,"JPN",7.00,,-87.50,-27.50
"YFT",1970,4.00,"JPN",58.00,,-87.50,-22.50
"YFT",1970,4.00,"JPN",142.00,,-87.50,-17.50
"YFT",1970,4.00,"JPN",7.00,,-87.50,-12.50
"YFT",1970,4.00,"JPN",3.00,,-87.50,-2.50
"YFT",1970,4.00,"JPN",135.00,,-87.50,2.50
"YFT",1970,4.00,"JPN",5.00,,-87.50,7.50
"YFT",1970,4.00,"JPN",13.00,,-82.50,-12.50
"YFT",1970,4.00,"JPN",160.00,,-82.50,-2.50
"YFT",1970,4.00,"JPN",317.00,,-82.50,2.50
"YFT",1970,4.00,"JPN",3.00,,-82.50,7.50
"YFT",1970,4.00,"JPN",105.00,,-77.50,2.50
"YFT",1970,4.00,"JPN",108.00,,-77.50,7.50
"YFT",1970,4.00,"TWN",2.00,0.06,-147.50,-17.50
"YFT",1970,4.00,"TWN",427.00,13.69,-147.50,-12.50
"YFT",1970,4.00,"TWN",105.00,3.35,-142.50,-17.50
"YFT",1970,4.00,"TWN",1071.00,34.35,-142.50,-12.50
"YFT",1970,4.00,"TWN",92.00,2.93,-142.50,-7.50
"YFT",1970,4.00,"TWN",119.00,3.80,-137.50,-17.50
"YFT",1970,4.00,"TWN",895.00,28.66,-137.50,-12.50
"YFT",1970,4.00,"TWN",542.00,17.38,-132.50,-17.50
"YFT",1970,4.00,"TWN",620.00,19.86,-132.50,-12.50
"YFT",1970,4.00,"TWN",724.00,23.26,-127.50,-17.50
"YFT",1970,4.00,"TWN",168.00,5.39,-127.50,-12.50
"YFT",1970,4.00,"TWN",2.00,0.05,-122.50,-22.50
"YFT",1970,4.00,"TWN",163.00,5.26,-122.50,-17.50
"YFT",1970,4.00,"TWN",221.00,7.08,-122.50,-12.50
"YFT",1971,1.00,"JPN",5.00,,-147.50,-12.50
"YFT",1971,1.00,"JPN",1497.00,,-147.50,-7.50
"YFT",1971,1.00,"JPN",1985.00,,-147.50,-2.50
"YFT",1971,1.00,"JPN",1112.00,,-147.50,2.50
"YFT",1971,1.00,"JPN",7048.00,,-147.50,7.50
"YFT",1971,1.00,"JPN",1553.00,,-147.50,12.50
"YFT",1971,1.00,"JPN",15.00,,-147.50,17.50
"YFT",1971,1.00,"JPN",188.00,,-147.50,22.50
"YFT",1971,1.00,"JPN",1894.00,,-147.50,27.50
"YFT",1971,1.00,"JPN",1239.00,,-147.50,32.50
"YFT",1971,1.00,"JPN",24.00,,-142.50,-27.50
"YFT",1971,1.00,"JPN",2.00,,-142.50,-12.50
"YFT",1971,1.00,"JPN",1236.00,,-142.50,-7.50
"YFT",1971,1.00,"JPN",2845.00,,-142.50,-2.50
"YFT",1971,1.00,"JPN",3467.00,,-142.50,2.50
"YFT",1971,1.00,"JPN",1579.00,,-142.50,7.50
"YFT",1971,1.00,"JPN",7.00,,-142.50,17.50
"YFT",1971,1.00,"JPN",92.00,,-142.50,22.50
"YFT",1971,1.00,"JPN",1570.00,,-142.50,27.50
"YFT",1971,1.00,"JPN",1258.00,,-142.50,32.50
"YFT",1971,1.00,"JPN",343.00,,-137.50,-7.50
"YFT",1971,1.00,"JPN",808.00,,-137.50,-2.50
"YFT",1971,1.00,"JPN",219.00,,-137.50,2.50
"YFT",1971,1.00,"JPN",162.00,,-137.50,7.50
"YFT",1971,1.00,"JPN",21.00,,-137.50,17.50
"YFT",1971,1.00,"JPN",725.00,,-137.50,22.50
"YFT",1971,1.00,"JPN",3279.00,,-137.50,27.50
"YFT",1971,1.00,"JPN",175.00,,-137.50,32.50
"YFT",1971,1.00,"JPN",1.00,,-132.50,-12.50
"YFT",1971,1.00,"JPN",1142.00,,-132.50,-7.50
"YFT",1971,1.00,"JPN",894.00,,-132.50,-2.50
"YFT",1971,1.00,"JPN",57.00,,-132.50,2.50
"YFT",1971,1.00,"JPN",36.00,,-132.50,7.50
"YFT",1971,1.00,"JPN",803.00,,-132.50,22.50
"YFT",1971,1.00,"JPN",58.00,,-132.50,27.50
"YFT",1971,1.00,"JPN",143.00,,-127.50,-12.50
"YFT",1971,1.00,"JPN",2362.00,,-127.50,-7.50
"YFT",1971,1.00,"JPN",315.00,,-127.50,-2.50
"YFT",1971,1.00,"JPN",48.00,,-127.50,2.50
"YFT",1971,1.00,"JPN",31.00,,-127.50,7.50
"YFT",1971,1.00,"JPN",195.00,,-122.50,-12.50
"YFT",1971,1.00,"JPN",2472.00,,-122.50,-7.50
"YFT",1971,1.00,"JPN",412.00,,-122.50,-2.50
"YFT",1971,1.00,"JPN",83.00,,-122.50,2.50
"YFT",1971,1.00,"JPN",32.00,,-122.50,7.50
"YFT",1971,1.00,"JPN",357.00,,-117.50,-12.50
"YFT",1971,1.00,"JPN",3298.00,,-117.50,-7.50
"YFT",1971,1.00,"JPN",598.00,,-117.50,-2.50
"YFT",1971,1.00,"JPN",7.00,,-117.50,2.50
"YFT",1971,1.00,"JPN",5.00,,-117.50,7.50
"YFT",1971,1.00,"JPN",948.00,,-112.50,-12.50
"YFT",1971,1.00,"JPN",2753.00,,-112.50,-7.50
"YFT",1971,1.00,"JPN",97.00,,-112.50,-2.50
"YFT",1971,1.00,"JPN",8.00,,-112.50,2.50
"YFT",1971,1.00,"JPN",4.00,,-112.50,7.50
"YFT",1971,1.00,"JPN",6.00,,-112.50,17.50
"YFT",1971,1.00,"JPN",50.00,,-112.50,22.50
"YFT",1971,1.00,"JPN",116.00,,-107.50,-12.50
"YFT",1971,1.00,"JPN",1027.00,,-107.50,-7.50
"YFT",1971,1.00,"JPN",24.00,,-107.50,-2.50
"YFT",1971,1.00,"JPN",23.00,,-107.50,7.50
"YFT",1971,1.00,"JPN",54.00,,-107.50,12.50
"YFT",1971,1.00,"JPN",9.00,,-107.50,17.50
"YFT",1971,1.00,"JPN",754.00,,-107.50,22.50
"YFT",1971,1.00,"JPN",21.00,,-102.50,-12.50
"YFT",1971,1.00,"JPN",300.00,,-102.50,-7.50
"YFT",1971,1.00,"JPN",146.00,,-102.50,-2.50
"YFT",1971,1.00,"JPN",10.00,,-102.50,2.50
"YFT",1971,1.00,"JPN",17.00,,-102.50,7.50
"YFT",1971,1.00,"JPN",7.00,,-102.50,17.50
"YFT",1971,1.00,"JPN",16.00,,-97.50,-12.50
"YFT",1971,1.00,"JPN",27.00,,-97.50,-7.50
"YFT",1971,1.00,"JPN",29.00,,-97.50,-2.50
"YFT",1971,1.00,"JPN",125.00,,-97.50,2.50
"YFT",1971,1.00,"JPN",8.00,,-97.50,17.50
"YFT",1971,1.00,"JPN",235.00,,-92.50,-2.50
"YFT",1971,1.00,"JPN",149.00,,-92.50,2.50
"YFT",1971,1.00,"JPN",15.00,,-92.50,7.50
"YFT",1971,1.00,"JPN",2.00,,-87.50,-12.50
"YFT",1971,1.00,"JPN",57.00,,-87.50,-2.50
"YFT",1971,1.00,"JPN",116.00,,-87.50,2.50
"YFT",1971,1.00,"JPN",50.00,,-87.50,7.50
"YFT",1971,1.00,"JPN",32.00,,-87.50,12.50
"YFT",1971,1.00,"JPN",127.00,,-82.50,-2.50
"YFT",1971,1.00,"JPN",160.00,,-82.50,2.50
"YFT",1971,1.00,"JPN",880.00,,-82.50,7.50
"YFT",1971,1.00,"JPN",57.00,,-77.50,2.50
"YFT",1971,1.00,"JPN",11.00,,-77.50,7.50
"YFT",1971,1.00,"TWN",5.00,0.17,-147.50,-17.50
"YFT",1971,1.00,"TWN",82.00,2.63,-147.50,-12.50
"YFT",1971,1.00,"TWN",140.00,4.48,-147.50,-7.50
"YFT",1971,1.00,"TWN",58.00,1.84,-147.50,-2.50
"YFT",1971,1.00,"TWN",118.00,3.78,-142.50,-17.50
"YFT",1971,1.00,"TWN",335.00,10.73,-142.50,-12.50
"YFT",1971,1.00,"TWN",22.00,0.70,-142.50,-7.50
"YFT",1971,1.00,"TWN",63.00,2.02,-137.50,-17.50
"YFT",1971,1.00,"TWN",58.00,1.85,-137.50,-12.50
"YFT",1971,1.00,"TWN",8.00,0.26,-132.50,-17.50
"YFT",1971,1.00,"TWN",55.00,1.75,-132.50,-12.50
"YFT",1971,1.00,"TWN",3.00,0.08,-132.50,-7.50
"YFT",1971,1.00,"TWN",30.00,0.97,-127.50,-17.50
"YFT",1971,1.00,"TWN",5.00,0.17,-127.50,-12.50
"YFT",1971,2.00,"JPN",143.00,,-147.50,-12.50
"YFT",1971,2.00,"JPN",1012.00,,-147.50,-7.50
"YFT",1971,2.00,"JPN",1487.00,,-147.50,-2.50
"YFT",1971,2.00,"JPN",3991.00,,-147.50,2.50
"YFT",1971,2.00,"JPN",1767.00,,-147.50,7.50
"YFT",1971,2.00,"JPN",247.00,,-147.50,12.50
"YFT",1971,2.00,"JPN",11.00,,-147.50,22.50
"YFT",1971,2.00,"JPN",5.00,,-147.50,27.50
"YFT",1971,2.00,"JPN",558.00,,-142.50,-7.50
"YFT",1971,2.00,"JPN",1272.00,,-142.50,-2.50
"YFT",1971,2.00,"JPN",2307.00,,-142.50,2.50
"YFT",1971,2.00,"JPN",479.00,,-142.50,7.50
"YFT",1971,2.00,"JPN",6.00,,-142.50,12.50
"YFT",1971,2.00,"JPN",1.00,,-142.50,22.50
"YFT",1971,2.00,"JPN",356.00,,-137.50,-7.50
"YFT",1971,2.00,"JPN",732.00,,-137.50,-2.50
"YFT",1971,2.00,"JPN",720.00,,-137.50,2.50
"YFT",1971,2.00,"JPN",96.00,,-137.50,7.50
"YFT",1971,2.00,"JPN",1.00,,-137.50,22.50
"YFT",1971,2.00,"JPN",1.00,,-137.50,32.50
"YFT",1971,2.00,"JPN",212.00,,-132.50,-7.50
"YFT",1971,2.00,"JPN",243.00,,-132.50,-2.50
"YFT",1971,2.00,"JPN",470.00,,-132.50,2.50
"YFT",1971,2.00,"JPN",279.00,,-132.50,7.50
"YFT",1971,2.00,"JPN",5.00,,-132.50,12.50
"YFT",1971,2.00,"JPN",632.00,,-132.50,22.50
"YFT",1971,2.00,"JPN",25.00,,-132.50,27.50
"YFT",1971,2.00,"JPN",161.00,,-127.50,-7.50
"YFT",1971,2.00,"JPN",168.00,,-127.50,-2.50
"YFT",1971,2.00,"JPN",364.00,,-127.50,2.50
"YFT",1971,2.00,"JPN",680.00,,-127.50,7.50
"YFT",1971,2.00,"JPN",25.00,,-122.50,-12.50
"YFT",1971,2.00,"JPN",337.00,,-122.50,-7.50
"YFT",1971,2.00,"JPN",148.00,,-122.50,-2.50
"YFT",1971,2.00,"JPN",239.00,,-122.50,2.50
"YFT",1971,2.00,"JPN",1947.00,,-122.50,7.50
"YFT",1971,2.00,"JPN",16.00,,-122.50,12.50
"YFT",1971,2.00,"JPN",86.00,,-117.50,-12.50
"YFT",1971,2.00,"JPN",339.00,,-117.50,-7.50
"YFT",1971,2.00,"JPN",9.00,,-117.50,-2.50
"YFT",1971,2.00,"JPN",277.00,,-117.50,2.50
"YFT",1971,2.00,"JPN",1323.00,,-117.50,7.50
"YFT",1971,2.00,"JPN",213.00,,-112.50,-12.50
"YFT",1971,2.00,"JPN",517.00,,-112.50,-7.50
"YFT",1971,2.00,"JPN",10.00,,-112.50,-2.50
"YFT",1971,2.00,"JPN",501.00,,-112.50,2.50
"YFT",1971,2.00,"JPN",1311.00,,-112.50,7.50
"YFT",1971,2.00,"JPN",152.00,,-112.50,17.50
"YFT",1971,2.00,"JPN",14.00,,-112.50,22.50
"YFT",1971,2.00,"JPN",125.00,,-107.50,-12.50
"YFT",1971,2.00,"JPN",349.00,,-107.50,-7.50
"YFT",1971,2.00,"JPN",149.00,,-107.50,-2.50
"YFT",1971,2.00,"JPN",893.00,,-107.50,2.50
"YFT",1971,2.00,"JPN",1895.00,,-107.50,7.50
"YFT",1971,2.00,"JPN",6.00,,-107.50,17.50
"YFT",1971,2.00,"JPN",35.00,,-107.50,22.50
"YFT",1971,2.00,"JPN",6.00,,-107.50,27.50
"YFT",1971,2.00,"JPN",50.00,,-102.50,-17.50
"YFT",1971,2.00,"JPN",761.00,,-102.50,-12.50
"YFT",1971,2.00,"JPN",166.00,,-102.50,-7.50
"YFT",1971,2.00,"JPN",238.00,,-102.50,2.50
"YFT",1971,2.00,"JPN",299.00,,-102.50,7.50
"YFT",1971,2.00,"JPN",9.00,,-102.50,12.50
"YFT",1971,2.00,"JPN",4.00,,-97.50,-17.50
"YFT",1971,2.00,"JPN",834.00,,-97.50,-12.50
"YFT",1971,2.00,"JPN",818.00,,-97.50,-7.50
"YFT",1971,2.00,"JPN",11.00,,-97.50,-2.50
"YFT",1971,2.00,"JPN",202.00,,-97.50,2.50
"YFT",1971,2.00,"JPN",124.00,,-97.50,7.50
"YFT",1971,2.00,"JPN",61.00,,-97.50,12.50
"YFT",1971,2.00,"JPN",1.00,,-97.50,17.50
"YFT",1971,2.00,"JPN",6.00,,-92.50,-17.50
"YFT",1971,2.00,"JPN",199.00,,-92.50,-12.50
"YFT",1971,2.00,"JPN",21.00,,-92.50,-7.50
"YFT",1971,2.00,"JPN",68.00,,-92.50,-2.50
"YFT",1971,2.00,"JPN",94.00,,-92.50,2.50
"YFT",1971,2.00,"JPN",222.00,,-92.50,12.50
"YFT",1971,2.00,"JPN",1.00,,-87.50,-12.50
"YFT",1971,2.00,"JPN",8.00,,-87.50,-2.50
"YFT",1971,2.00,"JPN",7.00,,-87.50,2.50
"YFT",1971,2.00,"JPN",10.00,,-82.50,-12.50
"YFT",1971,2.00,"JPN",27.00,,-82.50,-2.50
"YFT",1971,2.00,"JPN",4.00,,-82.50,2.50
"YFT",1971,2.00,"TWN",112.00,3.21,-147.50,-32.50
"YFT",1971,2.00,"TWN",247.00,7.04,-147.50,-27.50
"YFT",1971,2.00,"TWN",82.00,2.63,-147.50,-12.50
"YFT",1971,2.00,"TWN",450.00,14.41,-147.50,-7.50
"YFT",1971,2.00,"TWN",33.00,0.93,-142.50,-32.50
"YFT",1971,2.00,"TWN",170.00,4.85,-142.50,-27.50
"YFT",1971,2.00,"TWN",211.00,6.76,-142.50,-12.50
"YFT",1971,2.00,"TWN",211.00,6.76,-142.50,-7.50
"YFT",1971,2.00,"TWN",25.00,0.70,-137.50,-32.50
"YFT",1971,2.00,"TWN",102.00,3.25,-137.50,-12.50
"YFT",1971,3.00,"JPN",285.00,,-147.50,-12.50
"YFT",1971,3.00,"JPN",83.00,,-147.50,-2.50
"YFT",1971,3.00,"JPN",2270.00,,-147.50,2.50
"YFT",1971,3.00,"JPN",4157.00,,-147.50,7.50
"YFT",1971,3.00,"JPN",2.00,,-147.50,22.50
"YFT",1971,3.00,"JPN",23.00,,-147.50,27.50
"YFT",1971,3.00,"JPN",16.00,,-147.50,32.50
"YFT",1971,3.00,"JPN",800.00,,-142.50,-12.50
"YFT",1971,3.00,"JPN",433.00,,-142.50,-7.50
"YFT",1971,3.00,"JPN",30.00,,-142.50,-2.50
"YFT",1971,3.00,"JPN",176.00,,-142.50,2.50
"YFT",1971,3.00,"JPN",968.00,,-142.50,7.50
"YFT",1971,3.00,"JPN",13.00,,-142.50,22.50
"YFT",1971,3.00,"JPN",7.00,,-142.50,27.50
"YFT",1971,3.00,"JPN",6.00,,-142.50,32.50
"YFT",1971,3.00,"JPN",40.00,,-137.50,-12.50
"YFT",1971,3.00,"JPN",15.00,,-137.50,-7.50
"YFT",1971,3.00,"JPN",21.00,,-137.50,-2.50
"YFT",1971,3.00,"JPN",152.00,,-137.50,2.50
"YFT",1971,3.00,"JPN",1248.00,,-137.50,7.50
"YFT",1971,3.00,"JPN",1.00,,-137.50,27.50
"YFT",1971,3.00,"JPN",22.00,,-132.50,-7.50
"YFT",1971,3.00,"JPN",2.00,,-132.50,-2.50
"YFT",1971,3.00,"JPN",10.00,,-132.50,2.50
"YFT",1971,3.00,"JPN",1481.00,,-132.50,7.50
"YFT",1971,3.00,"JPN",1.00,,-132.50,17.50
"YFT",1971,3.00,"JPN",4.00,,-132.50,22.50
"YFT",1971,3.00,"JPN",50.00,,-127.50,-22.50
"YFT",1971,3.00,"JPN",22.00,,-127.50,-7.50
"YFT",1971,3.00,"JPN",181.00,,-127.50,2.50
"YFT",1971,3.00,"JPN",642.00,,-127.50,7.50
"YFT",1971,3.00,"JPN",1.00,,-127.50,22.50
"YFT",1971,3.00,"JPN",1.00,,-122.50,-22.50
"YFT",1971,3.00,"JPN",18.00,,-122.50,-12.50
"YFT",1971,3.00,"JPN",23.00,,-122.50,-7.50
"YFT",1971,3.00,"JPN",165.00,,-122.50,2.50
"YFT",1971,3.00,"JPN",132.00,,-122.50,7.50
"YFT",1971,3.00,"JPN",159.00,,-122.50,17.50
